class,radiotap.datarate,wlan.seq,wlan_mgt.fixed.beacon,wlan_mgt.fixed.timestamp,wlan_mgt.tim.dtim_period
0,0.0,0.8083,1.0,0.0003023952095808383,0.5000063000063001
0,0.0,0.6486,1.0,0.2397904191616767,0.5000063000063001
0,0.0,0.015629,1.0,0.26454091816367264,0.5000063000063001
0,0.018868,0.078144,0.0,0.0,0.0
0,0.0,0.019292,1.0,0.26454091816367264,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.38559,1.0,0.2398303393213573,1.0
0,1.0,0.04884,0.0,0.0,0.0
0,0.0,0.38681,1.0,0.2398303393213573,1.0
0,0.0,0.19414,1.0,0.8398702594810379,0.5000063000063001
0,1.0,0.097924,0.0,0.0,0.0
0,0.0,0.8178300000000001,1.0,0.00030588822355289417,0.5000063000063001
0,0.0,0.39145,1.0,0.2398353293413174,1.0
0,1.0,0.10183,0.0,0.0,0.0
0,0.0,0.66496,1.0,0.23979540918163675,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.035164999999999995,1.0,0.2645508982035928,0.5000063000063001
0,0.09434,0.0,0.0,0.0,0.0
0,0.0,0.8322299999999999,1.0,0.00031137724550898206,0.5000063000063001
0,0.0,0.40391,1.0,0.23984031936127745,0.0
0,0.18868,0.28742,0.0,0.0,0.0
0,0.0,0.01221,0.0,0.0,0.0
0,0.0,0.013187,0.0,0.0,0.0
0,0.0,0.4051300000000001,1.0,0.23984031936127745,0.0
0,0.0,0.8337,1.0,0.00031187624750499013,0.5000063000063001
0,0.0,0.038584,1.0,0.2645508982035928,0.5000063000063001
0,0.0,0.8344299999999999,1.0,0.00031237524950099803,0.5000063000063001
0,0.0,0.040049,1.0,0.2645508982035928,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.90354,1.0,0.9974051896207584,1.0
0,0.0,0.8366299999999999,1.0,0.00031287425149700604,0.5000063000063001
0,1.0,0.056166,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.06349199999999999,0.0,0.0,0.0
0,1.0,0.064469,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.41099,1.0,0.23984031936127745,1.0
0,0.20755,0.0,0.0,0.0,0.0
0,0.0,0.8395600000000001,1.0,0.00031437125748502996,0.5000063000063001
0,0.88679,0.38755,0.0,0.0,0.0
0,1.0,0.080342,0.0,0.0,0.0
0,0.0,0.044933,1.0,0.2645508982035928,0.5000063000063001
0,1.0,0.1138,0.0,0.0,0.0
0,1.0,0.088645,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.11502,0.0,0.0,0.0
0,0.0,0.047131,1.0,0.2645508982035928,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.091819,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.095238,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.88679,0.39121,0.0,0.0,0.0
0,1.0,0.11844,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.11819,0.0,0.0,0.0
0,1.0,0.11893,0.0,0.0,0.0
0,0.018868,0.0,0.0,0.0,0.0
0,0.0,0.42564,1.0,0.2398453093812375,1.0
0,0.0,0.42613,0.0,0.0,0.0
0,0.0,0.18803,1.0,0.0003198602794411177,0.0
0,0.0,0.059341,1.0,0.2645558882235529,0.5000063000063001
0,0.0,0.69744,1.0,0.2398053892215569,0.5000063000063001
0,0.0,0.061538,1.0,0.264560878243513,0.5000063000063001
0,0.0,0.70085,1.0,0.23981037924151696,0.5000063000063001
0,0.0,0.85861,1.0,0.0003213572854291418,0.5000063000063001
0,0.0,0.43443,1.0,0.23985029940119765,1.0
0,0.0,0.24078,1.0,0.8398702594810379,0.5000063000063001
0,0.0,0.7116,1.0,0.23981536926147706,0.5000063000063001
0,1.0,0.13284,0.0,0.0,0.0
0,0.0,0.71233,1.0,0.23981536926147706,0.5000063000063001
0,0.0,0.8720399999999999,1.0,0.0003263473053892216,0.5000063000063001
0,0.0,0.71502,1.0,0.23981536926147706,0.5000063000063001
0,0.88679,0.41001,0.0,0.0,0.0
0,0.18868,0.19414,0.0,0.0,0.0
0,0.0,0.45128,1.0,0.2398552894211577,1.0
0,0.0,0.19463,1.0,0.00032784431137724553,0.0
0,0.0,0.87766,1.0,0.00032834331337325344,0.5000063000063001
0,0.0,0.8791200000000001,1.0,0.0003288423153692615,0.5000063000063001
0,0.0,0.084982,1.0,0.2645658682634731,0.5000063000063001
0,0.18868,0.19585,0.0,0.0,0.0
0,0.0,0.08717899999999999,1.0,0.2645658682634731,0.5000063000063001
0,0.0,0.0884,1.0,0.2645708582834332,0.5000063000063001
0,1.0,0.14164000000000002,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.46471,1.0,0.2398602794411178,1.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.97289,1.0,0.9974051896207584,0.0
0,0.0,0.2757,1.0,0.8398702594810379,0.0
0,0.0,0.10061,1.0,0.2645708582834332,0.5000063000063001
0,1.0,0.13675,0.0,0.0,0.0
0,0.0,0.74139,1.0,0.23982534930139726,0.5000063000063001
0,0.0,0.89744,1.0,0.00033582834331337326,0.5000063000063001
0,0.0,0.27937,1.0,0.8398702594810379,0.5000063000063001
0,0.0,0.47668,1.0,0.23986526946107786,1.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.10794,1.0,0.2645758483033933,0.5000063000063001
0,0.0,0.48205,1.0,0.23986526946107786,1.0
0,0.0,0.75043,1.0,0.23982534930139726,0.5000063000063001
0,0.0,0.90696,1.0,0.0003393213572854292,0.5000063000063001
0,0.18868,0.20171,0.0,0.0,0.0
0,0.0,0.48718,1.0,0.23986526946107786,1.0
0,0.0,0.48987,1.0,0.239870259481038,1.0
0,0.0,0.29475,1.0,0.8398702594810379,0.5000063000063001
0,0.0,0.91477,1.0,0.00034231536926147707,0.5000063000063001
0,0.0,0.29792,1.0,0.8398702594810379,0.5000063000063001
0,0.0,0.49792,1.0,0.239870259481038,1.0
0,0.0,0.49817,1.0,0.239870259481038,1.0
0,0.0,0.7707,1.0,0.2398353293413174,0.5000063000063001
0,0.0,0.77436,1.0,0.2398353293413174,0.5000063000063001
0,0.0,0.77558,1.0,0.2398353293413174,0.5000063000063001
0,0.0,0.5142899999999999,1.0,0.239875249500998,1.0
0,0.18868,0.20733,0.0,0.0,0.0
0,0.0,0.14139000000000002,1.0,0.2645858283433134,0.5000063000063001
0,0.0,0.5177,1.0,0.2398802395209581,1.0
0,1.0,0.17705,0.0,0.0,0.0
0,0.43396,0.06862,0.0,0.0,0.0
0,0.018868,0.0,0.0,0.0,0.0
0,0.0,0.33162,1.0,0.8399201596806388,0.5000063000063001
0,0.43396,0.18266,0.0,0.0,0.0
0,0.0,0.79414,1.0,0.2398453093812375,0.5000063000063001
0,1.0,0.14115,0.0,0.0,0.0
0,1.0,0.14261,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.14359,0.0,0.0,0.0
0,0.43396,0.1917,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.66038,0.19292,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.15678,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.20098,0.0,0.0,0.0
0,0.0,0.045665,1.0,0.9974550898203596,1.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.15897,0.0,0.0,0.0
0,0.43396,0.20269,0.0,0.0,0.0
0,0.0,0.15849000000000002,1.0,0.26459580838323354,0.5000063000063001
0,1.0,0.19683,0.0,0.0,0.0
0,1.0,0.19951,0.0,0.0,0.0
0,1.0,0.20366,0.0,0.0,0.0
0,1.0,0.20611,0.0,0.0,0.0
0,1.0,0.20708,0.0,0.0,0.0
0,1.0,0.20733,0.0,0.0,0.0
0,1.0,0.21563,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.48742,0.0,0.0,0.0
0,1.0,0.49377,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.22662,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.4801,0.0,0.0,0.0
0,1.0,0.24908,0.0,0.0,0.0
0,1.0,0.26569,0.0,0.0,0.0
0,1.0,0.53382,0.0,0.0,0.0
0,1.0,0.27668000000000004,0.0,0.0,0.0
0,0.0,0.95751,1.0,0.00035878243512974065,0.5000063000063001
0,1.0,0.27814,0.0,0.0,0.0
0,1.0,0.28425,0.0,0.0,0.0
0,1.0,0.28571,0.0,0.0,0.0
0,1.0,0.28742,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.28938,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.30256,0.0,0.0,0.0
0,1.0,0.30696,0.0,0.0,0.0
0,1.0,0.31746,0.0,0.0,0.0
0,1.0,0.33724,0.0,0.0,0.0
0,0.0,0.16801,1.0,0.26459580838323354,0.5000063000063001
0,0.0,0.54481,1.0,0.2398852295409182,1.0
0,1.0,0.50379,0.0,0.0,0.0
0,1.0,0.50549,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.35067,0.0,0.0,0.0
0,0.18868,0.21123000000000006,0.0,0.0,0.0
0,1.0,0.16508,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.51331,0.0,0.0,0.0
0,1.0,0.67643,0.0,0.0,0.0
0,1.0,0.36044,0.0,0.0,0.0
0,1.0,0.36337,0.0,0.0,0.0
0,1.0,0.36606,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.16923,1.0,0.2646007984031936,0.5000063000063001
0,0.0,0.96337,1.0,0.00036077844311377253,0.5000063000063001
0,1.0,0.16654000000000002,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.36972,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.17924,0.0,0.0,0.0
0,0.0,0.81001,1.0,0.23985029940119765,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.18437,0.0,0.0,0.0
0,0.0,0.96459,1.0,0.0003612774451097805,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.20147,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.21026,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.54847,1.0,0.23989021956087825,0.0
0,0.0,0.54872,1.0,0.23989021956087825,0.0
0,1.0,0.37216,0.0,0.0,0.0
0,0.0,0.54969,1.0,0.23989021956087825,0.0
0,0.0,0.0,0.0,0.0,0.0
0,0.88679,0.27497,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.81392,1.0,0.23985029940119765,0.5000063000063001
0,0.0,0.17436,1.0,0.2646007984031936,0.5000063000063001
0,0.0,0.55311,1.0,0.23989021956087825,1.0
0,0.0,0.8149,1.0,0.23985029940119765,0.5000063000063001
0,1.0,0.69548,0.0,0.0,0.0
0,0.0,0.96972,1.0,0.0003632734530938124,0.5000063000063001
0,0.0,0.8183199999999999,1.0,0.23985029940119765,0.5000063000063001
0,0.0,0.17875,1.0,0.2646007984031936,0.5000063000063001
0,0.0,0.97338,1.0,0.0003642714570858284,0.5000063000063001
0,1.0,0.38046,0.0,0.0,0.0
0,0.0,0.5594600000000001,1.0,0.23989021956087825,1.0
0,0.0,0.36093,1.0,0.8399201596806388,0.5000063000063001
0,0.66038,0.072527,0.0,0.0,0.0
0,0.0,0.8222200000000001,1.0,0.2398552894211577,0.5000063000063001
0,1.0,0.70085,0.0,0.0,0.0
0,1.0,0.70403,0.0,0.0,0.0
0,0.0,0.8232,1.0,0.2398552894211577,0.5000063000063001
0,0.0,0.82491,1.0,0.2398552894211577,0.5000063000063001
0,1.0,0.38681,0.0,0.0,0.0
0,0.0,0.56606,1.0,0.23989520958083835,1.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.24591,0.0,0.0,0.0
0,0.0,0.8305299999999999,1.0,0.2398552894211577,0.0
0,1.0,0.39023,0.0,0.0,0.0
0,1.0,0.71038,0.0,0.0,0.0
0,1.0,0.71111,0.0,0.0,0.0
0,0.09434,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.92772,0.0,0.0,0.0
0,0.0,0.99072,1.0,0.0003712574850299402,0.5000063000063001
0,0.018868,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.8393200000000001,1.0,0.2398602794411178,0.5000063000063001
0,0.0,0.20049,1.0,0.2646107784431138,0.5000063000063001
0,1.0,0.24908,0.0,0.0,0.0
0,0.0,0.58535,1.0,0.2399001996007984,0.0
0,0.0,0.5873,1.0,0.2399001996007984,1.0
0,0.0,0.20415,1.0,0.2646107784431138,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.20733,1.0,0.2646107784431138,0.5000063000063001
0,0.32075,0.068864,0.0,0.0,0.0
0,0.32075,0.10647,0.0,0.0,0.0
0,0.20755,0.0,0.0,0.0,0.0
0,0.0,0.59707,1.0,0.2399051896207585,0.0
0,0.0,0.85421,1.0,0.23986526946107786,0.5000063000063001
0,0.0,0.85446,1.0,0.23986526946107786,0.5000063000063001
0,0.0,0.005372399999999999,1.0,0.000376746506986028,0.5000063000063001
0,0.0,0.85519,1.0,0.23986526946107786,0.5000063000063001
0,0.0,0.21465,1.0,0.2646157684630739,0.5000063000063001
0,0.0,0.0075702,1.0,0.000377245508982036,0.5000063000063001
0,1.0,0.41294,0.0,0.0,0.0
0,0.0,0.60195,1.0,0.2399051896207585,1.0
0,0.88679,0.73553,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.52454,0.0,0.0,0.0
0,0.0,0.6036600000000001,1.0,0.2399051896207585,1.0
0,0.0,0.8642200000000001,1.0,0.239870259481038,0.5000063000063001
0,0.0,0.8652,1.0,0.239870259481038,0.5000063000063001
0,0.0,0.22491,1.0,0.2646207584830339,0.5000063000063001
0,0.0,0.12503,1.0,0.9974550898203596,1.0
0,0.0,0.10818,0.0,0.0,0.0
0,0.0,0.12796,1.0,0.9974550898203596,1.0
0,0.0,0.22979,1.0,0.2646207584830339,0.5000063000063001
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.23541,0.0,0.0,0.0
0,0.0,0.61783,1.0,0.23991017964071856,1.0
0,0.0,0.024664,1.0,0.00038373253493013975,0.5000063000063001
0,1.0,0.42662,0.0,0.0,0.0
0,0.0,0.12479,0.0,0.0,0.0
0,0.0,0.23834,1.0,0.26462574850299403,0.5000063000063001
0,0.43396,0.30476,0.0,0.0,0.0
0,0.0,0.88645,1.0,0.239875249500998,0.5000063000063001
0,0.18868,0.2315,0.0,0.0,0.0
0,0.0,0.24591,1.0,0.26462574850299403,0.5000063000063001
0,1.0,0.007326000000000002,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.017582,0.0,0.0,0.0
0,1.0,0.021734,0.0,0.0,0.0
0,1.0,0.022955,0.0,0.0,0.0
0,1.0,0.048352,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.66038,0.32088,0.0,0.0,0.0
0,1.0,0.051038,0.0,0.0,0.0
0,1.0,0.057387,0.0,0.0,0.0
0,0.66038,0.32259,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.66038,0.32552,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.25299,0.0,0.0,0.0
0,1.0,0.13846,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.15385,0.0,0.0,0.0
0,1.0,0.15458,0.0,0.0,0.0
0,1.0,0.15653,0.0,0.0,0.0
0,1.0,0.15750999999999998,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.32075,0.40317,0.0,0.0,0.0
0,0.66038,0.40684,0.0,0.0,0.0
0,1.0,0.17827,0.0,0.0,0.0
0,0.66038,0.41465,0.0,0.0,0.0
0,0.66038,0.4205100000000001,0.0,0.0,0.0
0,1.0,0.20537,0.0,0.0,0.0
0,1.0,0.20586,0.0,0.0,0.0
0,1.0,0.20684,0.0,0.0,0.0
0,1.0,0.20855,0.0,0.0,0.0
0,1.0,0.22076,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.66038,0.4395600000000001,0.0,0.0,0.0
0,1.0,0.23297,0.0,0.0,0.0
0,1.0,0.23346,0.0,0.0,0.0
0,1.0,0.24151,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.25324,0.0,0.0,0.0
0,0.66038,0.44908,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.25861,0.0,0.0,0.0
0,1.0,0.26764,0.0,0.0,0.0
0,0.66038,0.45568,0.0,0.0,0.0
0,0.66038,0.46252,0.0,0.0,0.0
0,1.0,0.29231,0.0,0.0,0.0
0,1.0,0.29304,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.24908,1.0,0.26462574850299403,0.5000063000063001
0,1.0,0.3116,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.32112,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.3304,0.0,0.0,0.0
0,1.0,0.33455,0.0,0.0,0.0
0,1.0,0.33773000000000003,0.0,0.0,0.0
0,1.0,0.34042,0.0,0.0,0.0
0,1.0,0.34237,0.0,0.0,0.0
0,1.0,0.3431,0.0,0.0,0.0
0,1.0,0.34799,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.35385,0.0,0.0,0.0
0,1.0,0.35433000000000003,0.0,0.0,0.0
0,1.0,0.358,0.0,0.0,0.0
0,1.0,0.36532,0.0,0.0,0.0
0,0.66038,0.49499,0.0,0.0,0.0
0,1.0,0.36703,0.0,0.0,0.0
0,1.0,0.37582,0.0,0.0,0.0
0,1.0,0.38486,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.66038,0.50647,0.0,0.0,0.0
0,1.0,0.40464,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.20755,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.63663,1.0,0.2399151696606787,1.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,1.0,0.43077,0.0,0.0,0.0
0,1.0,0.4381,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.43396,0.0,0.0,0.0,0.0
0,0.0,0.63712,1.0,0.23992015968063876,1.0
0,0.0,0.63834,1.0,0.23992015968063876,1.0
